run_dir,run_name,method,held_out_ur,eval_ur,metric,value
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,7.0,Force mapping NRMSE,0.008704394
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,8.0,Disp rollout NRMSE,0.02915685
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,8.0,Force rollout NRMSE,0.03248266
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,8.0,Force mapping NRMSE,0.006460974
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,9.0,Disp rollout NRMSE,0.03071884
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,9.0,Force rollout NRMSE,0.03222915
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,9.0,Force mapping NRMSE,0.006016403
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,10.0,Disp rollout NRMSE,0.02566374
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,10.0,Force rollout NRMSE,0.02654338
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,10.0,Force mapping NRMSE,0.004558311
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,11.0,Disp rollout NRMSE,0.04269101
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,11.0,Force rollout NRMSE,0.0446959
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,11.0,Force mapping NRMSE,0.003847826
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,12.0,Disp rollout NRMSE,0.0606985
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,12.0,Force rollout NRMSE,0.06008959
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur9_0211-133529,phnnSS2_Ur9_0211-133529,phnn,9.0,12.0,Force mapping NRMSE,0.004064083
